  0.48914E-04  0.38188E+01  0.48912E-04  0.38190E+01 -0.50555E-05  0.95471E+00 -0.50555E-05  0.95470E+00 -0.23178E-04 -0.15228E-07 -0.23179E-04 -0.15227E-07      1 -0.18697E-05  0.38190E+01 -0.62690E-06  0.95470E+00 -0.34765E-06 -0.15227E-07  0.29376E+01 -0.38696E-05
  0.97830E-04  0.76374E+01  0.97825E-04  0.76381E+01 -0.10111E-04  0.19094E+01 -0.10111E-04  0.19094E+01 -0.46356E-04 -0.16021E-07 -0.46357E-04 -0.16021E-07      2 -0.37405E-05  0.76381E+01 -0.12537E-05  0.19094E+01 -0.69481E-06 -0.16021E-07  0.10048E+00 -0.15484E-04
  0.14675E-03  0.11456E+02  0.14674E-03  0.11457E+02 -0.15168E-04  0.28641E+01 -0.15168E-04  0.28641E+01 -0.69532E-04 -0.17107E-07 -0.69535E-04 -0.17106E-07      3 -0.56123E-05  0.11457E+02 -0.18803E-05  0.28641E+01 -0.10415E-05 -0.17106E-07  0.29517E+01 -0.34851E-04
  0.19567E-03  0.15273E+02  0.19565E-03  0.15276E+02 -0.20224E-04  0.38188E+01 -0.20224E-04  0.38187E+01 -0.92708E-04 -0.15428E-07 -0.92713E-04 -0.15427E-07      4 -0.74852E-05  0.15276E+02 -0.25069E-05  0.38187E+01 -0.13877E-05 -0.15427E-07  0.10097E+00 -0.61979E-04
  0.24459E-03  0.19091E+02  0.24456E-03  0.19096E+02 -0.25281E-04  0.47735E+01 -0.25281E-04  0.47734E+01 -0.11588E-03  0.16186E-06 -0.11589E-03  0.16184E-06      5 -0.93591E-05  0.19096E+02 -0.31333E-05  0.47734E+01 -0.17335E-05  0.16184E-06  0.29658E+01 -0.96875E-04
  0.29352E-03  0.22908E+02  0.29347E-03  0.22915E+02 -0.30337E-04  0.57283E+01 -0.30338E-04  0.57281E+01 -0.13906E-03  0.64669E-07 -0.13907E-03  0.64660E-07      6 -0.11234E-04  0.22915E+02 -0.37597E-05  0.57281E+01 -0.20787E-05  0.64660E-07  0.10144E+00 -0.13955E-03
  0.34244E-03  0.26725E+02  0.34239E-03  0.26735E+02 -0.35394E-04  0.66830E+01 -0.35395E-04  0.66828E+01 -0.16223E-03  0.78541E-07 -0.16225E-03  0.78528E-07      7 -0.13110E-04  0.26735E+02 -0.43859E-05  0.66828E+01 -0.24235E-05  0.78528E-07  0.29798E+01 -0.19000E-03
  0.39138E-03  0.30542E+02  0.39130E-03  0.30554E+02 -0.40451E-04  0.76378E+01 -0.40451E-04  0.76375E+01 -0.18541E-03  0.14753E-06 -0.18542E-03  0.14750E-06      8 -0.14987E-04  0.30554E+02 -0.50120E-05  0.76375E+01 -0.27678E-05  0.14750E-06  0.10192E+00 -0.24825E-03
  0.44031E-03  0.34359E+02  0.44021E-03  0.34374E+02 -0.45507E-04  0.85927E+01 -0.45508E-04  0.85923E+01 -0.20858E-03 -0.20261E-08 -0.20860E-03 -0.20257E-08      9 -0.16865E-04  0.34374E+02 -0.56381E-05  0.85923E+01 -0.31116E-05 -0.20257E-08  0.29938E+01 -0.31430E-03
  0.48924E-03  0.38175E+02  0.48912E-03  0.38193E+02 -0.50564E-04  0.95475E+01 -0.50565E-04  0.95470E+01 -0.23175E-03 -0.52813E-08 -0.23178E-03 -0.52801E-08     10 -0.18744E-04  0.38193E+02 -0.62640E-05  0.95470E+01 -0.34550E-05 -0.52801E-08  0.10240E+00 -0.38816E-03
  0.53818E-03  0.41990E+02  0.53804E-03  0.42013E+02 -0.55620E-04  0.10502E+02 -0.55622E-04  0.10502E+02 -0.25492E-03 -0.24197E-08 -0.25496E-03 -0.24191E-08     11 -0.20624E-04  0.42013E+02 -0.68898E-05  0.10502E+02 -0.37979E-05 -0.24191E-08  0.30076E+01 -0.46983E-03
  0.58712E-03  0.45806E+02  0.58695E-03  0.45833E+02 -0.60677E-04  0.11457E+02 -0.60679E-04  0.11457E+02 -0.27809E-03 -0.50014E-08 -0.27813E-03 -0.50000E-08     12 -0.22505E-04  0.45833E+02 -0.75155E-05  0.11457E+02 -0.41403E-05 -0.50000E-08  0.10287E+00 -0.55933E-03
  0.63606E-03  0.49621E+02  0.63586E-03  0.49653E+02 -0.65734E-04  0.12412E+02 -0.65736E-04  0.12411E+02 -0.30127E-03 -0.26654E-08 -0.30131E-03 -0.26646E-08     13 -0.24388E-04  0.49653E+02 -0.81412E-05  0.12411E+02 -0.44822E-05 -0.26646E-08  0.30215E+01 -0.65666E-03
  0.68501E-03  0.53436E+02  0.68477E-03  0.53473E+02 -0.70790E-04  0.13367E+02 -0.70792E-04  0.13366E+02 -0.32444E-03 -0.49225E-08 -0.32449E-03 -0.49209E-08     14 -0.26271E-04  0.53473E+02 -0.87667E-05  0.13366E+02 -0.48237E-05 -0.49209E-08  0.10334E+00 -0.76183E-03
  0.73395E-03  0.57251E+02  0.73368E-03  0.57293E+02 -0.75846E-04  0.14322E+02 -0.75849E-04  0.14321E+02 -0.34761E-03 -0.28799E-08 -0.34767E-03 -0.28789E-08     15 -0.28155E-04  0.57293E+02 -0.93921E-05  0.14321E+02 -0.51647E-05 -0.28789E-08  0.30352E+01 -0.87484E-03
  0.78290E-03  0.61065E+02  0.78260E-03  0.61113E+02 -0.80903E-04  0.15277E+02 -0.80906E-04  0.15276E+02 -0.37077E-03 -0.49725E-08 -0.37084E-03 -0.49707E-08     16 -0.30041E-04  0.61113E+02 -0.10017E-04  0.15276E+02 -0.55052E-05 -0.49707E-08  0.10381E+00 -0.99571E-03
  0.83185E-03  0.64879E+02  0.83151E-03  0.64933E+02 -0.85959E-04  0.16232E+02 -0.85963E-04  0.16231E+02 -0.39394E-03 -0.30723E-08 -0.39402E-03 -0.30711E-08     17 -0.31927E-04  0.64933E+02 -0.10643E-04  0.16231E+02 -0.58452E-05 -0.30711E-08  0.30489E+01 -0.11245E-02
  0.88081E-03  0.68693E+02  0.88042E-03  0.68753E+02 -0.91015E-04  0.17187E+02 -0.91019E-04  0.17186E+02 -0.41711E-03 -0.49496E-08 -0.41720E-03 -0.49475E-08     18 -0.33814E-04  0.68753E+02 -0.11268E-04  0.17186E+02 -0.61848E-05 -0.49475E-08  0.10427E+00 -0.12611E-02
  0.92976E-03  0.72506E+02  0.92933E-03  0.72574E+02 -0.96071E-04  0.18142E+02 -0.96076E-04  0.18141E+02 -0.44028E-03 -0.30755E-08 -0.44038E-03 -0.30741E-08     19 -0.35703E-04  0.72574E+02 -0.11893E-04  0.18141E+02 -0.65239E-05 -0.30741E-08  0.30625E+01 -0.14055E-02
  0.97872E-03  0.76320E+02  0.97824E-03  0.76394E+02 -0.10113E-03  0.19098E+02 -0.10113E-03  0.19096E+02 -0.46345E-03 -0.48717E-08 -0.46355E-03 -0.48695E-08     20 -0.37592E-04  0.76394E+02 -0.12518E-04  0.19096E+02 -0.68625E-05 -0.48695E-08  0.10474E+00 -0.15579E-02
  0.10277E-02  0.80132E+02  0.10272E-02  0.80215E+02 -0.10618E-03  0.20053E+02 -0.10619E-03  0.20051E+02 -0.48661E-03 -0.29980E-08 -0.48673E-03 -0.29965E-08     21 -0.39483E-04  0.80215E+02 -0.13143E-04  0.20051E+02 -0.72006E-05 -0.29965E-08  0.30761E+01 -0.17182E-02
  0.10766E-02  0.83945E+02  0.10761E-02  0.84035E+02 -0.11124E-03  0.21008E+02 -0.11125E-03  0.21006E+02 -0.50978E-03 -0.48049E-08 -0.50991E-03 -0.48024E-08     22 -0.41375E-04  0.84035E+02 -0.13767E-04  0.21006E+02 -0.75383E-05 -0.48024E-08  0.10520E+00 -0.18864E-02
  0.11256E-02  0.87757E+02  0.11250E-02  0.87856E+02 -0.11630E-03  0.21963E+02 -0.11630E-03  0.21961E+02 -0.53294E-03 -0.30628E-08 -0.53309E-03 -0.30611E-08     23 -0.43267E-04  0.87856E+02 -0.14392E-04  0.21961E+02 -0.78755E-05 -0.30611E-08  0.30896E+01 -0.20624E-02
  0.11739E-02  0.91507E+02  0.11732E-02  0.91614E+02 -0.12129E-03  0.22903E+02 -0.12130E-03  0.22900E+02 -0.55584E-03 -0.17663E-08 -0.55600E-03 -0.17653E-08     24 -0.45007E-04  0.91614E+02 -0.15026E-04  0.22900E+02 -0.83209E-05 -0.17653E-08  0.10393E+00 -0.22328E-02
  0.12163E-02  0.94724E+02  0.12155E-02  0.94839E+02 -0.12565E-03  0.23709E+02 -0.12566E-03  0.23706E+02 -0.57626E-03 -0.18493E-08 -0.57643E-03 -0.18482E-08     25 -0.45575E-04  0.94839E+02 -0.15649E-04  0.23706E+02 -0.94733E-05 -0.18482E-08  0.26625E+01 -0.23002E-02
  0.12621E-02  0.98102E+02  0.12613E-02  0.98226E+02 -0.13022E-03  0.24556E+02 -0.13023E-03  0.24553E+02 -0.59908E-03 -0.32846E-09 -0.59926E-03 -0.32826E-09     26 -0.44868E-04  0.98226E+02 -0.16293E-04  0.24553E+02 -0.12052E-04 -0.32826E-09  0.10955E+00 -0.22476E-02
  0.13024E-02  0.10041E+03  0.13015E-02  0.10055E+03 -0.13363E-03  0.25136E+02 -0.13364E-03  0.25132E+02 -0.62279E-03 -0.78110E-09 -0.62299E-03 -0.78062E-09     27 -0.35455E-04  0.10055E+03 -0.17006E-04  0.25132E+02 -0.21920E-04 -0.78062E-09  0.18300E+01 -0.13297E-02
  0.13479E-02  0.10360E+03  0.13469E-02  0.10374E+03 -0.13809E-03  0.25933E+02 -0.13810E-03  0.25930E+02 -0.64611E-03 -0.94670E-09 -0.64631E-03 -0.94609E-09     28 -0.32459E-04  0.10374E+03 -0.17767E-04  0.25930E+02 -0.26176E-04 -0.94609E-09  0.15125E+00 -0.10432E-02
