  0.26999E-04  0.35878E+01  0.26998E-04  0.35879E+01  0.48914E-04  0.47837E+01  0.48913E-04  0.47839E+01 -0.39625E-04  0.24295E-09 -0.39626E-04  0.24294E-09      1 -0.21199E-05  0.35879E+01 -0.32594E-05  0.47839E+01  0.41260E-06  0.24294E-09  0.36798E+01 -0.11599E-04
  0.53998E-04  0.71754E+01  0.53996E-04  0.71758E+01  0.97831E-04  0.95670E+01  0.97827E-04  0.95680E+01 -0.79249E-04 -0.12729E-07 -0.79252E-04 -0.12728E-07      2 -0.42407E-05  0.71758E+01 -0.65207E-05  0.95680E+01  0.82665E-06 -0.12728E-07  0.10048E+00 -0.46416E-04
  0.80997E-04  0.10763E+02  0.80993E-04  0.10764E+02  0.14675E-03  0.14350E+02  0.14674E-03  0.14352E+02 -0.11887E-03 -0.13118E-07 -0.11888E-03 -0.13116E-07      3 -0.63624E-05  0.10764E+02 -0.97839E-05  0.14352E+02  0.12421E-05 -0.13116E-07  0.36975E+01 -0.10447E-03
  0.10800E-03  0.14350E+02  0.10799E-03  0.14352E+02  0.19567E-03  0.19133E+02  0.19565E-03  0.19137E+02 -0.15849E-03 -0.12754E-07 -0.15850E-03 -0.12752E-07      4 -0.84850E-05  0.14352E+02 -0.13049E-04  0.19137E+02  0.16590E-05 -0.12752E-07  0.10096E+00 -0.18580E-03
  0.13500E-03  0.17938E+02  0.13499E-03  0.17940E+02  0.24460E-03  0.23915E+02  0.24457E-03  0.23921E+02 -0.19811E-03 -0.13147E-07 -0.19813E-03 -0.13144E-07      5 -0.10609E-04  0.17940E+02 -0.16316E-04  0.23921E+02  0.20773E-05 -0.13144E-07  0.37151E+01 -0.29042E-03
  0.16200E-03  0.21525E+02  0.16198E-03  0.21528E+02  0.29352E-03  0.28697E+02  0.29348E-03  0.28706E+02 -0.23772E-03 -0.12763E-07 -0.23775E-03 -0.12760E-07      6 -0.12733E-04  0.21528E+02 -0.19584E-04  0.28706E+02  0.24971E-05 -0.12760E-07  0.10144E+00 -0.41835E-03
  0.18900E-03  0.25112E+02  0.18898E-03  0.25117E+02  0.34245E-03  0.33479E+02  0.34239E-03  0.33491E+02 -0.27734E-03 -0.13240E-07 -0.27738E-03 -0.13236E-07      7 -0.14859E-04  0.25117E+02 -0.22855E-04  0.33491E+02  0.29183E-05 -0.13236E-07  0.37326E+01 -0.56963E-03
  0.21600E-03  0.28699E+02  0.21598E-03  0.28705E+02  0.39138E-03  0.38261E+02  0.39130E-03  0.38276E+02 -0.31695E-03 -0.12819E-07 -0.31700E-03 -0.12815E-07      8 -0.16985E-04  0.28705E+02 -0.26127E-04  0.38276E+02  0.33409E-05 -0.12815E-07  0.10192E+00 -0.74428E-03
  0.24300E-03  0.32286E+02  0.24297E-03  0.32294E+02  0.44031E-03  0.43042E+02  0.44022E-03  0.43061E+02 -0.35656E-03 -0.13296E-07 -0.35663E-03 -0.13292E-07      9 -0.19112E-04  0.32294E+02 -0.29402E-04  0.43061E+02  0.37649E-05 -0.13292E-07  0.37501E+01 -0.94232E-03
  0.27001E-03  0.35873E+02  0.26997E-03  0.35883E+02  0.48925E-03  0.47823E+02  0.48913E-03  0.47846E+02 -0.39617E-03 -0.12826E-07 -0.39625E-03 -0.12821E-07     10 -0.21241E-04  0.35883E+02 -0.32678E-04  0.47846E+02  0.41904E-05 -0.12821E-07  0.10240E+00 -0.11638E-02
  0.29701E-03  0.39460E+02  0.29697E-03  0.39472E+02  0.53819E-03  0.52603E+02  0.53804E-03  0.52631E+02 -0.43578E-03 -0.13258E-07 -0.43588E-03 -0.13252E-07     11 -0.23370E-04  0.39472E+02 -0.35956E-04  0.52631E+02  0.46173E-05 -0.13252E-07  0.37675E+01 -0.14087E-02
  0.32402E-03  0.43047E+02  0.32396E-03  0.43061E+02  0.58713E-03  0.57383E+02  0.58695E-03  0.57417E+02 -0.47539E-03 -0.12780E-07 -0.47550E-03 -0.12774E-07     12 -0.25500E-04  0.43061E+02 -0.39235E-04  0.57417E+02  0.50457E-05 -0.12774E-07  0.10287E+00 -0.16771E-02
  0.35102E-03  0.46634E+02  0.35096E-03  0.46650E+02  0.63607E-03  0.62163E+02  0.63587E-03  0.62203E+02 -0.51499E-03 -0.13310E-07 -0.51512E-03 -0.13303E-07     13 -0.27631E-04  0.46650E+02 -0.42517E-04  0.62203E+02  0.54754E-05 -0.13303E-07  0.37848E+01 -0.19689E-02
  0.37803E-03  0.50220E+02  0.37796E-03  0.50239E+02  0.68501E-03  0.66943E+02  0.68478E-03  0.66989E+02 -0.55460E-03 -0.12785E-07 -0.55475E-03 -0.12778E-07     14 -0.29764E-04  0.50239E+02 -0.45801E-04  0.66989E+02  0.59066E-05 -0.12778E-07  0.10334E+00 -0.22843E-02
  0.40504E-03  0.53807E+02  0.40496E-03  0.53829E+02  0.73396E-03  0.71722E+02  0.73369E-03  0.71775E+02 -0.59420E-03 -0.13229E-07 -0.59437E-03 -0.13222E-07     15 -0.31897E-04  0.53829E+02 -0.49086E-04  0.71775E+02  0.63393E-05 -0.13222E-07  0.38020E+01 -0.26233E-02
  0.43205E-03  0.57393E+02  0.43195E-03  0.57418E+02  0.78291E-03  0.76501E+02  0.78260E-03  0.76561E+02 -0.63380E-03 -0.12742E-07 -0.63400E-03 -0.12734E-07     16 -0.34031E-04  0.57418E+02 -0.52373E-04  0.76561E+02  0.67733E-05 -0.12734E-07  0.10381E+00 -0.29858E-02
  0.45906E-03  0.60980E+02  0.45895E-03  0.61008E+02  0.83186E-03  0.81280E+02  0.83151E-03  0.81348E+02 -0.67340E-03 -0.13249E-07 -0.67362E-03 -0.13240E-07     17 -0.36166E-04  0.61008E+02 -0.55662E-04  0.81348E+02  0.72088E-05 -0.13240E-07  0.38192E+01 -0.33719E-02
  0.48607E-03  0.64566E+02  0.48595E-03  0.64598E+02  0.88081E-03  0.86059E+02  0.88043E-03  0.86134E+02 -0.71299E-03 -0.12749E-07 -0.71325E-03 -0.12740E-07     18 -0.38302E-04  0.64598E+02 -0.58953E-04  0.86134E+02  0.76457E-05 -0.12740E-07  0.10427E+00 -0.37816E-02
  0.51068E-03  0.67829E+02  0.51055E-03  0.67863E+02  0.92550E-03  0.90406E+02  0.92507E-03  0.90489E+02 -0.74916E-03 -0.13302E-07 -0.74944E-03 -0.13292E-07     19 -0.40205E-04  0.67863E+02 -0.61806E-04  0.90489E+02  0.78968E-05 -0.13292E-07  0.34901E+01 -0.41596E-02
  0.53627E-03  0.71224E+02  0.53612E-03  0.71262E+02  0.97274E-03  0.94929E+02  0.97226E-03  0.95021E+02 -0.78759E-03 -0.13284E-07 -0.78790E-03 -0.13273E-07     20 -0.42212E-04  0.71262E+02 -0.64032E-04  0.95021E+02  0.73654E-05 -0.13273E-07  0.10894E+00 -0.45057E-02
  0.55551E-03  0.73731E+02  0.55536E-03  0.73771E+02  0.10136E-02  0.98268E+02  0.10130E-02  0.98368E+02 -0.82272E-03 -0.12707E-07 -0.82306E-03 -0.12697E-07     21 -0.43342E-04  0.73771E+02 -0.59757E-04  0.98368E+02  0.21603E-06 -0.12697E-07  0.25880E+01 -0.41743E-02
  0.57705E-03  0.76514E+02  0.57689E-03  0.76558E+02  0.10574E-02  0.10198E+03  0.10568E-02  0.10208E+03 -0.86061E-03 -0.12083E-07 -0.86098E-03 -0.12073E-07     22 -0.44425E-04  0.76558E+02 -0.56509E-04  0.10208E+03 -0.66028E-05 -0.12073E-07  0.12142E+00 -0.39301E-02
  0.58867E-03  0.77846E+02  0.58850E-03  0.77892E+02  0.10923E-02  0.10375E+03  0.10917E-02  0.10386E+03 -0.89529E-03 -0.11942E-07 -0.89569E-03 -0.11932E-07     23 -0.43630E-04  0.77892E+02 -0.41018E-04  0.10386E+03 -0.26422E-04 -0.11932E-07  0.12433E+01 -0.22736E-02
  0.60884E-03  0.80455E+02  0.60866E-03  0.80504E+02  0.11355E-02  0.10722E+03  0.11349E-02  0.10735E+03 -0.93263E-03 -0.11373E-07 -0.93307E-03 -0.11363E-07     24 -0.44670E-04  0.80504E+02 -0.35836E-04  0.10735E+03 -0.34656E-04 -0.11363E-07  0.23851E+00 -0.18087E-02
  0.62017E-03  0.81711E+02  0.61997E-03  0.81762E+02  0.11740E-02  0.10890E+03  0.11733E-02  0.10903E+03 -0.97113E-03 -0.11640E-07 -0.97160E-03 -0.11629E-07     25 -0.43552E-04  0.81762E+02 -0.15733E-04  0.10903E+03 -0.59139E-04 -0.11629E-07  0.60098E+00  0.45684E-03
  0.63414E-03  0.83316E+02  0.63394E-03  0.83369E+02  0.12150E-02  0.11103E+03  0.12143E-02  0.11117E+03 -0.10111E-02 -0.11687E-07 -0.10116E-02 -0.11675E-07     26 -0.42628E-04  0.83369E+02  0.18467E-05  0.11117E+03 -0.81223E-04 -0.11675E-07  0.30585E+00  0.24686E-02
  0.64665E-03  0.84651E+02  0.64644E-03  0.84706E+02  0.12552E-02  0.11281E+03  0.12544E-02  0.11295E+03 -0.10517E-02 -0.11586E-07 -0.10523E-02 -0.11574E-07     27 -0.40968E-04  0.84706E+02  0.22479E-04  0.11295E+03 -0.10697E-03 -0.11574E-07  0.50127E+00  0.49202E-02
  0.66001E-03  0.86097E+02  0.65979E-03  0.86154E+02  0.12955E-02  0.11474E+03  0.12947E-02  0.11488E+03 -0.10921E-02 -0.11672E-07 -0.10927E-02 -0.11659E-07     28 -0.39361E-04  0.86154E+02  0.41708E-04  0.11488E+03 -0.13123E-03 -0.11659E-07  0.33258E+00  0.72480E-02
  0.67239E-03  0.87328E+02  0.67216E-03  0.87387E+02  0.13340E-02  0.11638E+03  0.13331E-02  0.11653E+03 -0.11317E-02 -0.11817E-07 -0.11324E-02 -0.11804E-07     29 -0.36997E-04  0.87387E+02  0.62208E-04  0.11653E+03 -0.15713E-03 -0.11804E-07  0.42841E+00  0.98252E-02
  0.68572E-03  0.88597E+02  0.68548E-03  0.88658E+02  0.13725E-02  0.11806E+03  0.13715E-02  0.11823E+03 -0.11721E-02 -0.11767E-07 -0.11728E-02 -0.11753E-07     30 -0.33984E-04  0.88658E+02  0.82117E-04  0.11823E+03 -0.18337E-03 -0.11753E-07  0.34371E+00  0.12427E-01
  0.69874E-03  0.89723E+02  0.69849E-03  0.89785E+02  0.14094E-02  0.11956E+03  0.14084E-02  0.11973E+03 -0.12121E-02 -0.11846E-07 -0.12129E-02 -0.11831E-07     31 -0.30122E-04  0.89785E+02  0.10262E-03  0.11973E+03 -0.21085E-03 -0.11831E-07  0.38149E+00  0.15211E-01
