  0.91592E-05  0.21052E+01  0.91592E-05  0.21052E+01  0.48905E-04  0.42104E+01  0.48904E-04  0.42106E+01 -0.30786E-04  0.52686E-09 -0.30786E-04  0.52684E-09      1 -0.12135E-05  0.21052E+01 -0.20503E-05  0.42106E+01 -0.58012E-06  0.52684E-09  0.32387E+01 -0.55937E-05
  0.18318E-04  0.42103E+01  0.18318E-04  0.42104E+01  0.97813E-04  0.84204E+01  0.97808E-04  0.84213E+01 -0.61570E-04  0.50858E-09 -0.61572E-04  0.50855E-09      2 -0.24273E-05  0.42104E+01 -0.41020E-05  0.84213E+01 -0.11594E-05  0.50855E-09  0.10048E+00 -0.22385E-04
  0.27476E-04  0.63154E+01  0.27475E-04  0.63156E+01  0.14672E-03  0.12630E+02  0.14671E-03  0.12632E+02 -0.92353E-04  0.45691E-09 -0.92357E-04  0.45687E-09      3 -0.36414E-05  0.63156E+01 -0.61551E-05  0.12632E+02 -0.17379E-05  0.45687E-09  0.32543E+01 -0.50387E-04
  0.36633E-04  0.84206E+01  0.36633E-04  0.84209E+01  0.19564E-03  0.16840E+02  0.19562E-03  0.16843E+02 -0.12313E-03  0.35569E-09 -0.12314E-03  0.35564E-09      4 -0.48558E-05  0.84209E+01 -0.82097E-05  0.16843E+02 -0.23155E-05  0.35564E-09  0.10097E+00 -0.89615E-04
  0.45791E-04  0.10526E+02  0.45790E-04  0.10526E+02  0.24455E-03  0.21049E+02  0.24452E-03  0.21054E+02 -0.15392E-03  0.36984E-09 -0.15393E-03  0.36978E-09      5 -0.60705E-05  0.10526E+02 -0.10266E-04  0.21054E+02 -0.28923E-05  0.36978E-09  0.32699E+01 -0.14008E-03
  0.54948E-04  0.12631E+02  0.54946E-04  0.12631E+02  0.29347E-03  0.25258E+02  0.29343E-03  0.25265E+02 -0.18470E-03  0.35695E-09 -0.18471E-03  0.35688E-09      6 -0.72856E-05  0.12631E+02 -0.12323E-04  0.25265E+02 -0.34683E-05  0.35688E-09  0.10144E+00 -0.20180E-03
  0.64105E-04  0.14736E+02  0.64103E-04  0.14737E+02  0.34239E-03  0.29466E+02  0.34233E-03  0.29476E+02 -0.21547E-03  0.36194E-09 -0.21550E-03  0.36186E-09      7 -0.85010E-05  0.14737E+02 -0.14382E-04  0.29476E+02 -0.40435E-05  0.36186E-09  0.32853E+01 -0.27478E-03
  0.73263E-04  0.16841E+02  0.73260E-04  0.16842E+02  0.39131E-03  0.33674E+02  0.39123E-03  0.33688E+02 -0.24625E-03  0.31949E-09 -0.24628E-03  0.31942E-09      8 -0.97167E-05  0.16842E+02 -0.16442E-04  0.33688E+02 -0.46178E-05  0.31942E-09  0.10192E+00 -0.35905E-03
  0.82420E-04  0.18946E+02  0.82416E-04  0.18948E+02  0.44024E-03  0.37882E+02  0.44014E-03  0.37899E+02 -0.27703E-03  0.34074E-09 -0.27707E-03  0.34065E-09      9 -0.10933E-04  0.18948E+02 -0.18504E-04  0.37899E+02 -0.51914E-05  0.34065E-09  0.33007E+01 -0.45461E-03
  0.91577E-04  0.21051E+02  0.91573E-04  0.21053E+02  0.48916E-03  0.42090E+02  0.48904E-03  0.42111E+02 -0.30781E-03  0.26803E-09 -0.30785E-03  0.26795E-09     10 -0.12149E-04  0.21053E+02 -0.20567E-04  0.42111E+02 -0.57641E-05  0.26795E-09  0.10240E+00 -0.56148E-03
  0.10073E-03  0.23157E+02  0.10073E-03  0.23159E+02  0.53809E-03  0.46298E+02  0.53795E-03  0.46322E+02 -0.33858E-03  0.27913E-09 -0.33864E-03  0.27904E-09     11 -0.13366E-04  0.23159E+02 -0.22632E-04  0.46322E+02 -0.63360E-05  0.27904E-09  0.33160E+01 -0.67967E-03
  0.10989E-03  0.25262E+02  0.10989E-03  0.25265E+02  0.58702E-03  0.50505E+02  0.58685E-03  0.50534E+02 -0.36936E-03  0.23313E-09 -0.36942E-03  0.23304E-09     12 -0.14583E-04  0.25265E+02 -0.24698E-04  0.50534E+02 -0.69070E-05  0.23304E-09  0.10287E+00 -0.80919E-03
  0.11905E-03  0.27367E+02  0.11904E-03  0.27370E+02  0.63596E-03  0.54712E+02  0.63576E-03  0.54746E+02 -0.40013E-03  0.20433E-09 -0.40021E-03  0.20425E-09     13 -0.15800E-04  0.27370E+02 -0.26766E-04  0.54746E+02 -0.74773E-05  0.20425E-09  0.33313E+01 -0.95007E-03
  0.12821E-03  0.29472E+02  0.12820E-03  0.29476E+02  0.68490E-03  0.58918E+02  0.68466E-03  0.58958E+02 -0.43090E-03  0.29221E-09 -0.43100E-03  0.29208E-09     14 -0.17018E-04  0.29476E+02 -0.28835E-04  0.58958E+02 -0.80467E-05  0.29208E-09  0.10334E+00 -0.11023E-02
  0.13736E-03  0.31578E+02  0.13736E-03  0.31582E+02  0.73384E-03  0.63124E+02  0.73357E-03  0.63171E+02 -0.46167E-03  0.21811E-09 -0.46178E-03  0.21801E-09     15 -0.18236E-04  0.31582E+02 -0.30905E-04  0.63171E+02 -0.86153E-05  0.21801E-09  0.33464E+01 -0.12659E-02
  0.14652E-03  0.33683E+02  0.14651E-03  0.33688E+02  0.78278E-03  0.67330E+02  0.78247E-03  0.67383E+02 -0.49245E-03  0.16311E-09 -0.49257E-03  0.16303E-09     16 -0.19454E-04  0.33688E+02 -0.32977E-04  0.67383E+02 -0.91830E-05  0.16303E-09  0.10381E+00 -0.14409E-02
  0.15568E-03  0.35788E+02  0.15567E-03  0.35794E+02  0.83172E-03  0.71536E+02  0.83138E-03  0.71595E+02 -0.52322E-03  0.16475E-09 -0.52335E-03  0.16467E-09     17 -0.20673E-04  0.35794E+02 -0.35050E-04  0.71595E+02 -0.97500E-05  0.16467E-09  0.33615E+01 -0.16274E-02
  0.16484E-03  0.37894E+02  0.16483E-03  0.37900E+02  0.88067E-03  0.75741E+02  0.88028E-03  0.75808E+02 -0.55398E-03  0.22989E-09 -0.55414E-03  0.22976E-09     18 -0.21892E-04  0.37900E+02 -0.37125E-04  0.75808E+02 -0.10316E-04  0.22976E-09  0.10428E+00 -0.18252E-02
  0.17400E-03  0.39999E+02  0.17398E-03  0.40006E+02  0.92962E-03  0.79946E+02  0.92918E-03  0.80021E+02 -0.58475E-03  0.16446E-09 -0.58492E-03  0.16437E-09     19 -0.23112E-04  0.40006E+02 -0.39201E-04  0.80021E+02 -0.10881E-04  0.16437E-09  0.33766E+01 -0.20345E-02
  0.18315E-03  0.42105E+02  0.18314E-03  0.42112E+02  0.97857E-03  0.84151E+02  0.97809E-03  0.84234E+02 -0.61552E-03  0.33527E-09 -0.61571E-03  0.33506E-09     20 -0.24331E-04  0.42112E+02 -0.41279E-04  0.84234E+02 -0.11446E-04  0.33506E-09  0.10474E+00 -0.22552E-02
  0.19231E-03  0.44210E+02  0.19229E-03  0.44219E+02  0.10275E-02  0.88356E+02  0.10270E-02  0.88447E+02 -0.64629E-03  0.43130E-09 -0.64650E-03  0.43102E-09     21 -0.25552E-04  0.44219E+02 -0.43357E-04  0.88447E+02 -0.12011E-04  0.43102E-09  0.33915E+01 -0.24873E-02
  0.20123E-03  0.46261E+02  0.20121E-03  0.46271E+02  0.10755E-02  0.92452E+02  0.10749E-02  0.92551E+02 -0.67653E-03  0.59488E-09 -0.67676E-03  0.59448E-09     22 -0.26747E-04  0.46271E+02 -0.45123E-04  0.92551E+02 -0.12832E-04  0.59448E-09  0.10249E+00 -0.27012E-02
  0.20797E-03  0.47852E+02  0.20795E-03  0.47862E+02  0.11149E-02  0.95627E+02  0.11143E-02  0.95734E+02 -0.70228E-03  0.52660E-09 -0.70252E-03  0.52623E-09     23 -0.27848E-04  0.47862E+02 -0.44227E-04  0.95734E+02 -0.15760E-04  0.52623E-09  0.26412E+01 -0.26686E-02
  0.21556E-03  0.49591E+02  0.21554E-03  0.49602E+02  0.11598E-02  0.99100E+02  0.11591E-02  0.99214E+02 -0.73221E-03  0.77421E-09 -0.73248E-03  0.77364E-09     24 -0.28828E-04  0.49602E+02 -0.41536E-04  0.99214E+02 -0.20752E-04  0.77364E-09  0.11245E+00 -0.24541E-02
  0.21979E-03  0.50522E+02  0.21977E-03  0.50533E+02  0.11981E-02  0.10096E+03  0.11974E-02  0.10108E+03 -0.76377E-03  0.62243E-09 -0.76406E-03  0.62196E-09     25 -0.29180E-04  0.50533E+02 -0.25812E-04  0.10108E+03 -0.38959E-04  0.62196E-09  0.14196E+01 -0.89698E-03
  0.22666E-03  0.52080E+02  0.22664E-03  0.52092E+02  0.12419E-02  0.10407E+03  0.12411E-02  0.10420E+03 -0.79530E-03  0.67333E-09 -0.79561E-03  0.67280E-09     26 -0.29987E-04  0.52092E+02 -0.19875E-04  0.10420E+03 -0.48143E-04  0.67280E-09  0.18879E+00 -0.32903E-03
  0.23024E-03  0.52859E+02  0.23021E-03  0.52871E+02  0.12821E-02  0.10562E+03  0.12813E-02  0.10576E+03 -0.83123E-03  0.65754E-09 -0.83157E-03  0.65699E-09     27 -0.30245E-04  0.52871E+02  0.14391E-05  0.10576E+03 -0.72910E-04  0.65699E-09  0.71246E+00  0.18949E-02
